time,KXBTCD-24DEC0617-T83749.99,KXBTCD-24DEC0617-T84249.99,KXBTCD-24DEC0617-T84749.99,KXBTCD-24DEC0617-T85249.99,KXBTCD-24DEC0617-T85749.99,KXBTCD-24DEC0617-T86249.99,KXBTCD-24DEC0617-T86749.99,KXBTCD-24DEC0617-T87249.99,KXBTCD-24DEC0617-T87749.99,KXBTCD-24DEC0617-T88249.99,KXBTCD-24DEC0617-T88749.99,KXBTCD-24DEC0617-T89249.99,KXBTCD-24DEC0617-T89749.99,KXBTCD-24DEC0617-T90249.99,KXBTCD-24DEC0617-T90749.99,KXBTCD-24DEC0617-T91249.99,KXBTCD-24DEC0617-T91749.99,KXBTCD-24DEC0617-T92249.99,KXBTCD-24DEC0617-T92749.99,KXBTCD-24DEC0617-T93249.99,KXBTCD-24DEC0617-T93749.99,KXBTCD-24DEC0617-T94249.99,KXBTCD-24DEC0617-T94749.99,KXBTCD-24DEC0617-T95249.99,KXBTCD-24DEC0617-T95749.99,KXBTCD-24DEC0617-T96249.99,KXBTCD-24DEC0617-T96749.99,KXBTCD-24DEC0617-T97249.99,KXBTCD-24DEC0617-T97749.99,KXBTCD-24DEC0617-T98249.99,KXBTCD-24DEC0617-T98749.99,KXBTCD-24DEC0617-T99249.99,KXBTCD-24DEC0617-T99749.99,KXBTCD-24DEC0617-T100249.99,KXBTCD-24DEC0617-T100749.99,KXBTCD-24DEC0617-T101249.99,KXBTCD-24DEC0617-T101749.99,KXBTCD-24DEC0617-T102249.99,KXBTCD-24DEC0617-T102749.99,KXBTCD-24DEC0617-T103249.99,KXBTCD-24DEC0617-T103749.99,KXBTCD-24DEC0617-T104249.99,KXBTCD-24DEC0617-T104749.99,KXBTCD-24DEC0617-T105249.99,KXBTCD-24DEC0617-T105749.99,KXBTCD-24DEC0617-T106249.99,KXBTCD-24DEC0617-T106749.99,KXBTCD-24DEC0617-T107249.99,KXBTCD-24DEC0617-T107749.99,KXBTCD-24DEC0617-T108249.99,KXBTC-24DEC0617-T93000,KXBTC-24DEC0617-B93250,KXBTC-24DEC0617-B93750,KXBTC-24DEC0617-B94250,KXBTC-24DEC0617-B94750,KXBTC-24DEC0617-B95250,KXBTC-24DEC0617-B95750,KXBTC-24DEC0617-B96250,KXBTC-24DEC0617-B96750,KXBTC-24DEC0617-B97250,KXBTC-24DEC0617-B97750,KXBTC-24DEC0617-B98250,KXBTC-24DEC0617-B98750,KXBTC-24DEC0617-B99250,KXBTC-24DEC0617-B99750,KXBTC-24DEC0617-B100250,KXBTC-24DEC0617-B100750,KXBTC-24DEC0617-B101250,KXBTC-24DEC0617-B101750,KXBTC-24DEC0617-B102250,KXBTC-24DEC0617-B102750,KXBTC-24DEC0617-B103250,KXBTC-24DEC0617-B103750,KXBTC-24DEC0617-B104250,KXBTC-24DEC0617-B104750,KXBTC-24DEC0617-B105250,KXBTC-24DEC0617-B105750,KXBTC-24DEC0617-B106250,KXBTC-24DEC0617-B106750,KXBTC-24DEC0617-B107250,KXBTC-24DEC0617-B107750,KXBTC-24DEC0617-B108250,KXBTC-24DEC0617-B108750,KXBTC-24DEC0617-B109250,KXBTC-24DEC0617-B109750,KXBTC-24DEC0617-B110250,KXBTC-24DEC0617-B110750,KXBTC-24DEC0617-B111250,KXBTC-24DEC0617-B111750,KXBTC-24DEC0617-T111999.99,BTC
2024-12-06 03:40:00.939789,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98674.43
2024-12-06 03:41:00.683954,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98700.22
2024-12-06 03:42:00.404142,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98744.57
2024-12-06 03:43:00.146941,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98725.18
2024-12-06 03:44:00.485046,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98686.38
2024-12-06 03:45:00.398949,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98716.05
2024-12-06 03:46:00.382247,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98730.82
2024-12-06 03:47:00.326434,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98655.2
2024-12-06 03:48:00.651988,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98672.91
2024-12-06 03:49:00.323527,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98612.26
2024-12-06 03:50:00.758112,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98562.63
2024-12-06 03:51:00.629750,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98556.14
2024-12-06 03:52:00.047088,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98492.34
2024-12-06 03:53:00.494538,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98440.61
2024-12-06 03:54:00.179344,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98386.12
2024-12-06 03:55:00.886742,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98392.51
2024-12-06 03:56:00.786688,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98449.05
2024-12-06 03:57:00.790353,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98402.17
2024-12-06 03:58:00.442269,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98499.59
2024-12-06 03:59:00.830354,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98426.34
2024-12-06 04:00:00.346482,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98416.62
2024-12-06 04:01:00.792581,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98451.03
2024-12-06 04:02:00.497722,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98405.03
2024-12-06 04:03:00.197694,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98363.66
2024-12-06 04:04:00.575270,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98305.19
2024-12-06 04:05:00.159026,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98360.43
2024-12-06 04:06:00.934906,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98297.13
2024-12-06 04:07:00.548442,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98287.32
2024-12-06 04:08:00.121939,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98255.04
2024-12-06 04:09:00.145300,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98235.55
2024-12-06 04:10:00.599959,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98187.55
2024-12-06 04:11:00.462851,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98210.16
2024-12-06 04:12:00.193308,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98221.33
2024-12-06 04:13:00.669236,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98185.42
2024-12-06 04:14:00.203541,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98177.77
2024-12-06 04:15:00.602271,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98203.81
2024-12-06 04:16:00.247009,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98167.61
2024-12-06 04:17:00.241334,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98175.08
2024-12-06 04:18:00.614119,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98171.45
2024-12-06 04:19:00.239144,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98257.12
2024-12-06 04:20:00.208500,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98277.72
2024-12-06 04:21:00.644820,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98264.57
2024-12-06 04:22:00.248761,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98290.35
2024-12-06 04:23:00.459064,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98358.52
2024-12-06 04:24:00.996905,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98402.15
2024-12-06 04:25:00.430543,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98326.81
2024-12-06 04:26:00.079890,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98340.34
2024-12-06 04:27:00.011305,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98227.26
2024-12-06 04:28:00.649739,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98192.39
2024-12-06 04:29:00.500821,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98187.01
2024-12-06 04:30:00.277484,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98187.8
2024-12-06 04:31:00.030688,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98173.4
2024-12-06 04:32:00.588011,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98178.16
2024-12-06 04:33:00.998316,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98181.02
2024-12-06 04:34:00.649008,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98265.27
2024-12-06 04:35:00.932764,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98360.06
2024-12-06 04:36:00.410981,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98387.3
2024-12-06 04:37:00.965571,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98260.55
2024-12-06 04:38:00.540013,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98314.36
2024-12-06 04:39:00.257978,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98284.69
2024-12-06 04:40:00.013909,82,75,34,57,47,52,53,52,71,74,73,58,62,91,91,95,81,91,89,89,80,72,89,66,85,65,50,67,56,42,35,25,9,15,10,5,6,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,4,6,6,6,7,6,6,6,6,5,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,98260.1
